ID,answer
TG_C_J_20230327,5037.0
TG_C_J_20230328,2643.0
TG_C_J_20230329,3742.0
TG_C_J_20230330,3983.0
TG_C_J_20230331,5175.0
TG_C_S_20230304,2355.0
TG_C_S_20230305,0.0
TG_C_S_20230306,2454.0
TG_C_S_20230307,2833.0
TG_C_S_20230308,2557.0
TG_C_S_20230309,2124.0
TG_C_S_20230310,2953.0
TG_C_S_20230311,2620.0
TG_C_S_20230312,0.0
TG_C_S_20230313,2690.0
TG_C_S_20230314,2615.0
TG_C_S_20230315,2770.0
TG_C_S_20230316,3348.0
TG_C_S_20230317,3298.0
TG_C_S_20230318,3809.0
TG_C_S_20230319,0.0
TG_C_S_20230320,3371.0
TG_C_S_20230321,3471.0
TG_C_S_20230322,3228.0
TG_C_S_20230323,3484.0
TG_C_S_20230324,3773.0
TG_C_S_20230325,4298.0
TG_C_S_20230326,0.0
TG_C_S_20230327,4180.0
TG_C_S_20230328,4234.0
TG_C_S_20230329,4357.0
TG_C_S_20230330,4466.0
TG_C_S_20230331,4748.0
TG_D_J_20230304,846.0
TG_D_J_20230305,0.0
TG_D_J_20230306,2576.0
TG_D_J_20230307,949.0
TG_D_J_20230308,1502.0
TG_D_J_20230309,0.0
TG_D_J_20230310,7667.0
TG_D_J_20230311,3277.0
TG_D_J_20230312,0.0
TG_D_J_20230313,1701.0
TG_D_J_20230314,907.0
TG_D_J_20230315,726.0
TG_D_J_20230316,0.0
TG_D_J_20230317,717.0
TG_D_J_20230318,0.0
TG_D_J_20230319,0.0
TG_D_J_20230320,0.0
TG_D_J_20230321,1934.0
TG_D_J_20230322,0.0
TG_D_J_20230323,0.0
TG_D_J_20230324,1838.0
TG_D_J_20230325,1829.0
TG_D_J_20230326,0.0
TG_D_J_20230327,0.0
TG_D_J_20230328,0.0
TG_D_J_20230329,0.0
TG_D_J_20230330,0.0
TG_D_J_20230331,0.0
TG_D_S_20230304,1728.0
TG_D_S_20230305,0.0
TG_D_S_20230306,2045.0
TG_D_S_20230307,1818.0
TG_D_S_20230308,2253.0
TG_D_S_20230309,2238.0
TG_D_S_20230310,2863.0
TG_D_S_20230311,2698.0
TG_D_S_20230312,0.0
TG_D_S_20230313,2316.0
TG_D_S_20230314,1974.0
TG_D_S_20230315,2472.0
TG_D_S_20230316,2652.0
TG_D_S_20230317,2248.0
TG_D_S_20230318,2688.0
TG_D_S_20230319,0.0
TG_D_S_20230320,2558.0
TG_D_S_20230321,3136.0
TG_D_S_20230322,2539.0
TG_D_S_20230323,2955.0
TG_D_S_20230324,3323.0
TG_D_S_20230325,3321.0
TG_D_S_20230326,0.0
TG_D_S_20230327,3409.0
TG_D_S_20230328,3236.0
TG_D_S_20230329,4631.0
TG_D_S_20230330,4114.0
TG_D_S_20230331,4146.0
TG_E_J_20230304,1488.0
TG_E_J_20230305,0.0
TG_E_J_20230306,1160.0
TG_E_J_20230307,1554.0
TG_E_J_20230308,1437.0
TG_E_J_20230309,936.0
TG_E_J_20230310,1585.0
TG_E_J_20230311,1138.0
TG_E_J_20230312,0.0
TG_E_J_20230313,1174.0
TG_E_J_20230314,970.0
TG_E_J_20230315,1619.0
TG_E_J_20230316,0.0
TG_E_J_20230317,0.0
TG_E_J_20230318,0.0
TG_E_J_20230319,0.0
TG_E_J_20230320,1578.0
TG_E_J_20230321,2110.0
TG_E_J_20230322,3157.0
TG_E_J_20230323,4793.0
TG_E_J_20230324,2403.0
TG_E_J_20230325,1489.0
TG_E_J_20230326,0.0
TG_E_J_20230327,2620.0
TG_E_J_20230328,1673.0
TG_E_J_20230329,0.0
TG_E_J_20230330,1904.0
TG_E_J_20230331,1622.0
TG_E_S_20230304,1363.0
TG_E_S_20230305,0.0
TG_E_S_20230306,2899.0
TG_E_S_20230307,2508.0
TG_E_S_20230308,2370.0
TG_E_S_20230309,2464.0
TG_E_S_20230310,2469.0
TG_E_S_20230311,2049.0
TG_E_S_20230312,0.0
TG_E_S_20230313,2201.0
TG_E_S_20230314,1857.0
TG_E_S_20230315,2415.0
TG_E_S_20230316,2575.0
TG_E_S_20230317,2616.0
TG_E_S_20230318,2969.0
TG_E_S_20230319,0.0
TG_E_S_20230320,2858.0
TG_E_S_20230321,2898.0
TG_E_S_20230322,3400.0
TG_E_S_20230323,3349.0
TG_E_S_20230324,3026.0
TG_E_S_20230325,2946.0
TG_E_S_20230326,0.0
TG_E_S_20230327,3418.0
TG_E_S_20230328,3141.0
TG_E_S_20230329,4235.0
TG_E_S_20230330,3960.0
TG_E_S_20230331,3791.0
CR_A_J_20230304,0.0
CR_A_J_20230305,0.0
CR_A_J_20230306,2244.0
CR_A_J_20230307,2207.0
CR_A_J_20230308,2171.0
CR_A_J_20230309,2112.0
CR_A_J_20230310,1966.0
CR_A_J_20230311,1910.0
CR_A_J_20230312,0.0
CR_A_J_20230313,2425.0
CR_A_J_20230314,2098.0
CR_A_J_20230315,2088.0
CR_A_J_20230316,1819.0
CR_A_J_20230317,1873.0
CR_A_J_20230318,0.0
CR_A_J_20230319,0.0
CR_A_J_20230320,2091.0
CR_A_J_20230321,2320.0
CR_A_J_20230322,2377.0
CR_A_J_20230323,2236.0
CR_A_J_20230324,2224.0
CR_A_J_20230325,2136.0
CR_A_J_20230326,0.0
CR_A_J_20230327,1934.0
CR_A_J_20230328,2162.0
CR_A_J_20230329,2101.0
CR_A_J_20230330,1839.0
CR_A_J_20230331,3486.0
CR_B_J_20230304,0.0
CR_B_J_20230305,0.0
CR_B_J_20230306,2560.0
CR_B_J_20230307,0.0
CR_B_J_20230308,0.0
CR_B_J_20230309,0.0
CR_B_J_20230310,0.0
CR_B_J_20230311,2180.0
CR_B_J_20230312,0.0
CR_B_J_20230313,1982.0
CR_B_J_20230314,0.0
CR_B_J_20230315,0.0
CR_B_J_20230316,0.0
CR_B_J_20230317,3000.0
CR_B_J_20230318,0.0
CR_B_J_20230319,0.0
CR_B_J_20230320,0.0
CR_B_J_20230321,0.0
CR_B_J_20230322,0.0
CR_B_J_20230323,0.0
CR_B_J_20230324,3000.0
CR_B_J_20230325,0.0
CR_B_J_20230326,0.0
CR_B_J_20230327,3000.0
CR_B_J_20230328,2274.0
CR_B_J_20230329,0.0
CR_B_J_20230330,0.0
CR_B_J_20230331,0.0
CR_C_J_20230304,0.0
CR_C_J_20230305,0.0
CR_C_J_20230306,2251.0
CR_C_J_20230307,0.0
CR_C_J_20230308,1976.0
CR_C_J_20230309,2005.0
CR_C_J_20230310,2243.0
CR_C_J_20230311,2192.0
CR_C_J_20230312,0.0
CR_C_J_20230313,2313.0
CR_C_J_20230314,2090.0
CR_C_J_20230315,0.0
CR_C_J_20230316,0.0
CR_C_J_20230317,0.0
CR_C_J_20230318,0.0
CR_C_J_20230319,0.0
CR_C_J_20230320,2068.0
CR_C_J_20230321,0.0
CR_C_J_20230322,2192.0
CR_C_J_20230323,2339.0
CR_C_J_20230324,2120.0
CR_C_J_20230325,2116.0
CR_C_J_20230326,0.0
CR_C_J_20230327,2002.0
CR_C_J_20230328,2060.0
CR_C_J_20230329,1890.0
CR_C_J_20230330,1788.0
CR_C_J_20230331,1758.0
CR_D_J_20230304,3096.0
CR_D_J_20230305,0.0
CR_D_J_20230306,2088.0
CR_D_J_20230307,2023.0
CR_D_J_20230308,2088.0
CR_D_J_20230309,2021.0
CR_D_J_20230310,2149.0
CR_D_J_20230311,0.0
CR_D_J_20230312,0.0
CR_D_J_20230313,2211.0
CR_D_J_20230314,2014.0
CR_D_J_20230315,2038.0
CR_D_J_20230316,2152.0
CR_D_J_20230317,2067.0
CR_D_J_20230318,0.0
CR_D_J_20230319,0.0
CR_D_J_20230320,2093.0
CR_D_J_20230321,2321.0
CR_D_J_20230322,2256.0
CR_D_J_20230323,2238.0
CR_D_J_20230324,2018.0
CR_D_J_20230325,0.0
CR_D_J_20230326,0.0
CR_D_J_20230327,2212.0
CR_D_J_20230328,2050.0
CR_D_J_20230329,2051.0
CR_D_J_20230330,1933.0
CR_D_J_20230331,1725.0
CR_D_S_20230304,0.0
CR_D_S_20230305,0.0
CR_D_S_20230306,0.0
CR_D_S_20230307,0.0
CR_D_S_20230308,0.0
CR_D_S_20230309,0.0
CR_D_S_20230310,0.0
CR_D_S_20230311,0.0
CR_D_S_20230312,0.0
CR_D_S_20230313,0.0
CR_D_S_20230314,0.0
CR_D_S_20230315,0.0
CR_D_S_20230316,0.0
CR_D_S_20230317,0.0
CR_D_S_20230318,0.0
CR_D_S_20230319,0.0
CR_D_S_20230320,0.0
CR_D_S_20230321,0.0
CR_D_S_20230322,0.0
CR_D_S_20230323,0.0
CR_D_S_20230324,0.0
CR_D_S_20230325,0.0
CR_D_S_20230326,0.0
CR_D_S_20230327,0.0
CR_D_S_20230328,0.0
CR_D_S_20230329,0.0
CR_D_S_20230330,0.0
CR_D_S_20230331,0.0
CR_E_J_20230304,0.0
CR_E_J_20230305,0.0
CR_E_J_20230306,1957.0
CR_E_J_20230307,2158.0
CR_E_J_20230308,2060.0
CR_E_J_20230309,2008.0
CR_E_J_20230310,1969.0
CR_E_J_20230311,0.0
CR_E_J_20230312,0.0
CR_E_J_20230313,2017.0
CR_E_J_20230314,2044.0
CR_E_J_20230315,2056.0
CR_E_J_20230316,2042.0
CR_E_J_20230317,2056.0
CR_E_J_20230318,0.0
CR_E_J_20230319,0.0
CR_E_J_20230320,2031.0
CR_E_J_20230321,2015.0
CR_E_J_20230322,2029.0
CR_E_J_20230323,2209.0
CR_E_J_20230324,2097.0
CR_E_J_20230325,0.0
CR_E_J_20230326,0.0
CR_E_J_20230327,2111.0
CR_E_J_20230328,2152.0
CR_E_J_20230329,2085.0
CR_E_J_20230330,1931.0
CR_E_J_20230331,1777.0
CR_E_S_20230304,0.0
CR_E_S_20230305,0.0
CR_E_S_20230306,0.0
CR_E_S_20230307,0.0
CR_E_S_20230308,0.0
CR_E_S_20230309,0.0
CR_E_S_20230310,0.0
CR_E_S_20230311,0.0
CR_E_S_20230312,0.0
CR_E_S_20230313,0.0
CR_E_S_20230314,0.0
CR_E_S_20230315,0.0
CR_E_S_20230316,0.0
CR_E_S_20230317,0.0
CR_E_S_20230318,0.0
CR_E_S_20230319,0.0
CR_E_S_20230320,0.0
CR_E_S_20230321,0.0
CR_E_S_20230322,0.0
CR_E_S_20230323,0.0
CR_E_S_20230324,0.0
CR_E_S_20230325,0.0
CR_E_S_20230326,0.0
CR_E_S_20230327,0.0
CR_E_S_20230328,0.0
CR_E_S_20230329,0.0
CR_E_S_20230330,0.0
CR_E_S_20230331,0.0
CB_A_J_20230304,1188.0
CB_A_J_20230305,0.0
CB_A_J_20230306,2500.0
CB_A_J_20230307,1495.0
CB_A_J_20230308,1265.0
CB_A_J_20230309,1456.0
CB_A_J_20230310,1478.0
CB_A_J_20230311,1436.0
CB_A_J_20230312,0.0
CB_A_J_20230313,1921.0
CB_A_J_20230314,1628.0
CB_A_J_20230315,2500.0
CB_A_J_20230316,2500.0
CB_A_J_20230317,2500.0
CB_A_J_20230318,0.0
CB_A_J_20230319,0.0
CB_A_J_20230320,2452.0
CB_A_J_20230321,1438.0
CB_A_J_20230322,1562.0
CB_A_J_20230323,1562.0
CB_A_J_20230324,1625.0
CB_A_J_20230325,0.0
CB_A_J_20230326,0.0
CB_A_J_20230327,1438.0
CB_A_J_20230328,710.0
CB_A_J_20230329,488.0
CB_A_J_20230330,1312.0
CB_A_J_20230331,0.0
CB_A_S_20230304,0.0
CB_A_S_20230305,0.0
CB_A_S_20230306,0.0
CB_A_S_20230307,0.0
CB_A_S_20230308,0.0
CB_A_S_20230309,0.0
CB_A_S_20230310,0.0
CB_A_S_20230311,0.0
CB_A_S_20230312,0.0
CB_A_S_20230313,0.0
CB_A_S_20230314,0.0
CB_A_S_20230315,0.0
CB_A_S_20230316,0.0
CB_A_S_20230317,0.0
CB_A_S_20230318,0.0
CB_A_S_20230319,0.0
CB_A_S_20230320,0.0
CB_A_S_20230321,0.0
CB_A_S_20230322,0.0
CB_A_S_20230323,0.0
CB_A_S_20230324,0.0
CB_A_S_20230325,0.0
CB_A_S_20230326,0.0
CB_A_S_20230327,0.0
CB_A_S_20230328,0.0
CB_A_S_20230329,680.0
CB_A_S_20230330,821.0
CB_A_S_20230331,848.0
CB_D_J_20230304,533.0
CB_D_J_20230305,0.0
CB_D_J_20230306,480.0
CB_D_J_20230307,437.0
CB_D_J_20230308,432.0
CB_D_J_20230309,363.0
CB_D_J_20230310,347.0
CB_D_J_20230311,406.0
CB_D_J_20230312,0.0
CB_D_J_20230313,619.0
CB_D_J_20230314,0.0
CB_D_J_20230315,0.0
CB_D_J_20230316,900.0
CB_D_J_20230317,822.0
CB_D_J_20230318,827.0
CB_D_J_20230319,0.0
CB_D_J_20230320,762.0
CB_D_J_20230321,823.0
CB_D_J_20230322,0.0
CB_D_J_20230323,0.0
CB_D_J_20230324,0.0
CB_D_J_20230325,827.0
CB_D_J_20230326,0.0
CB_D_J_20230327,748.0
CB_D_J_20230328,809.0
CB_D_J_20230329,798.0
CB_D_J_20230330,858.0
CB_D_J_20230331,780.0
CB_E_J_20230304,0.0
CB_E_J_20230305,0.0
CB_E_J_20230306,0.0
CB_E_J_20230307,0.0
CB_E_J_20230308,900.0
CB_E_J_20230309,0.0
CB_E_J_20230310,0.0
CB_E_J_20230311,0.0
CB_E_J_20230312,0.0
CB_E_J_20230313,650.0
CB_E_J_20230314,0.0
CB_E_J_20230315,0.0
CB_E_J_20230316,750.0
CB_E_J_20230317,0.0
CB_E_J_20230318,0.0
CB_E_J_20230319,0.0
CB_E_J_20230320,0.0
CB_E_J_20230321,0.0
CB_E_J_20230322,0.0
CB_E_J_20230323,0.0
CB_E_J_20230324,0.0
CB_E_J_20230325,0.0
CB_E_J_20230326,0.0
CB_E_J_20230327,0.0
CB_E_J_20230328,0.0
CB_E_J_20230329,0.0
CB_E_J_20230330,0.0
CB_E_J_20230331,0.0
RD_A_J_20230304,672.0
RD_A_J_20230305,0.0
RD_A_J_20230306,781.0
RD_A_J_20230307,900.0
RD_A_J_20230308,538.0
RD_A_J_20230309,536.0
RD_A_J_20230310,619.0
RD_A_J_20230311,0.0
RD_A_J_20230312,0.0
RD_A_J_20230313,966.0
RD_A_J_20230314,872.0
RD_A_J_20230315,475.0
RD_A_J_20230316,835.0
RD_A_J_20230317,1900.0
RD_A_J_20230318,642.0
RD_A_J_20230319,0.0
RD_A_J_20230320,656.0
RD_A_J_20230321,604.0
RD_A_J_20230322,492.0
RD_A_J_20230323,260.0
RD_A_J_20230324,633.0
RD_A_J_20230325,0.0
RD_A_J_20230326,0.0
RD_A_J_20230327,1900.0
RD_A_J_20230328,486.0
RD_A_J_20230329,548.0
RD_A_J_20230330,552.0
RD_A_J_20230331,608.0
RD_A_S_20230304,369.0
RD_A_S_20230305,0.0
RD_A_S_20230306,285.0
RD_A_S_20230307,285.0
RD_A_S_20230308,312.0
RD_A_S_20230309,366.0
RD_A_S_20230310,414.0
RD_A_S_20230311,607.0
RD_A_S_20230312,0.0
RD_A_S_20230313,346.0
RD_A_S_20230314,612.0
RD_A_S_20230315,723.0
RD_A_S_20230316,803.0
RD_A_S_20230317,757.0
RD_A_S_20230318,628.0
RD_A_S_20230319,0.0
RD_A_S_20230320,625.0
RD_A_S_20230321,566.0
RD_A_S_20230322,534.0
RD_A_S_20230323,381.0
RD_A_S_20230324,455.0
RD_A_S_20230325,545.0
RD_A_S_20230326,0.0
RD_A_S_20230327,495.0
RD_A_S_20230328,462.0
RD_A_S_20230329,498.0
RD_A_S_20230330,596.0
RD_A_S_20230331,613.0
RD_C_S_20230304,0.0
RD_C_S_20230305,0.0
RD_C_S_20230306,0.0
RD_C_S_20230307,375.0
RD_C_S_20230308,0.0
RD_C_S_20230309,250.0
RD_C_S_20230310,0.0
RD_C_S_20230311,0.0
RD_C_S_20230312,0.0
RD_C_S_20230313,0.0
RD_C_S_20230314,0.0
RD_C_S_20230315,0.0
RD_C_S_20230316,0.0
RD_C_S_20230317,0.0
RD_C_S_20230318,0.0
RD_C_S_20230319,0.0
RD_C_S_20230320,0.0
RD_C_S_20230321,0.0
RD_C_S_20230322,0.0
RD_C_S_20230323,0.0
RD_C_S_20230324,0.0
RD_C_S_20230325,0.0
RD_C_S_20230326,0.0
RD_C_S_20230327,0.0
RD_C_S_20230328,0.0
RD_C_S_20230329,0.0
RD_C_S_20230330,0.0
RD_C_S_20230331,0.0
RD_D_J_20230304,0.0
RD_D_J_20230305,0.0
RD_D_J_20230306,0.0
RD_D_J_20230307,0.0
RD_D_J_20230308,0.0
RD_D_J_20230309,0.0
RD_D_J_20230310,0.0
RD_D_J_20230311,0.0
RD_D_J_20230312,0.0
RD_D_J_20230313,0.0
RD_D_J_20230314,0.0
RD_D_J_20230315,0.0
RD_D_J_20230316,0.0
RD_D_J_20230317,0.0
RD_D_J_20230318,650.0
RD_D_J_20230319,0.0
RD_D_J_20230320,0.0
RD_D_J_20230321,0.0
RD_D_J_20230322,0.0
RD_D_J_20230323,0.0
RD_D_J_20230324,0.0
RD_D_J_20230325,0.0
RD_D_J_20230326,0.0
RD_D_J_20230327,0.0
RD_D_J_20230328,0.0
RD_D_J_20230329,0.0
RD_D_J_20230330,537.0
RD_D_J_20230331,642.0
RD_D_S_20230304,335.0
RD_D_S_20230305,0.0
RD_D_S_20230306,555.0
RD_D_S_20230307,490.0
RD_D_S_20230308,442.0
RD_D_S_20230309,387.0
RD_D_S_20230310,482.0
RD_D_S_20230311,423.0
RD_D_S_20230312,0.0
RD_D_S_20230313,418.0
RD_D_S_20230314,553.0
RD_D_S_20230315,675.0
RD_D_S_20230316,740.0
RD_D_S_20230317,692.0
RD_D_S_20230318,785.0
RD_D_S_20230319,0.0
RD_D_S_20230320,628.0
RD_D_S_20230321,598.0
RD_D_S_20230322,479.0
RD_D_S_20230323,528.0
RD_D_S_20230324,495.0
RD_D_S_20230325,573.0
RD_D_S_20230326,0.0
RD_D_S_20230327,626.0
RD_D_S_20230328,571.0
RD_D_S_20230329,600.0
RD_D_S_20230330,609.0
RD_D_S_20230331,601.0
RD_E_J_20230304,0.0
RD_E_J_20230305,0.0
RD_E_J_20230306,1000.0
RD_E_J_20230307,653.0
RD_E_J_20230308,585.0
RD_E_J_20230309,0.0
RD_E_J_20230310,0.0
RD_E_J_20230311,461.0
RD_E_J_20230312,0.0
RD_E_J_20230313,460.0
RD_E_J_20230314,657.0
RD_E_J_20230315,614.0
RD_E_J_20230316,0.0
RD_E_J_20230317,725.0
RD_E_J_20230318,628.0
RD_E_J_20230319,0.0
RD_E_J_20230320,621.0
RD_E_J_20230321,672.0
RD_E_J_20230322,593.0
RD_E_J_20230323,0.0
RD_E_J_20230324,557.0
RD_E_J_20230325,664.0
RD_E_J_20230326,0.0
RD_E_J_20230327,561.0
RD_E_J_20230328,615.0
RD_E_J_20230329,0.0
RD_E_J_20230330,616.0
RD_E_J_20230331,666.0
RD_E_S_20230304,0.0
RD_E_S_20230305,0.0
RD_E_S_20230306,0.0
RD_E_S_20230307,955.0
RD_E_S_20230308,0.0
RD_E_S_20230309,0.0
RD_E_S_20230310,663.0
RD_E_S_20230311,0.0
RD_E_S_20230312,0.0
RD_E_S_20230313,0.0
RD_E_S_20230314,0.0
RD_E_S_20230315,0.0
RD_E_S_20230316,675.0
RD_E_S_20230317,0.0
RD_E_S_20230318,0.0
RD_E_S_20230319,0.0
RD_E_S_20230320,671.0
RD_E_S_20230321,683.0
RD_E_S_20230322,0.0
RD_E_S_20230323,0.0
RD_E_S_20230324,0.0
RD_E_S_20230325,0.0
RD_E_S_20230326,0.0
RD_E_S_20230327,555.0
RD_E_S_20230328,616.0
RD_E_S_20230329,709.0
RD_E_S_20230330,678.0
RD_E_S_20230331,0.0
BC_A_J_20230304,2297.0
BC_A_J_20230305,0.0
BC_A_J_20230306,2352.0
BC_A_J_20230307,2281.0
BC_A_J_20230308,2412.0
BC_A_J_20230309,2490.0
BC_A_J_20230310,2363.0
BC_A_J_20230311,2250.0
BC_A_J_20230312,0.0
BC_A_J_20230313,2060.0
BC_A_J_20230314,1883.0
BC_A_J_20230315,1969.0
BC_A_J_20230316,2129.0
BC_A_J_20230317,2135.0
BC_A_J_20230318,2262.0
BC_A_J_20230319,0.0
BC_A_J_20230320,2497.0
BC_A_J_20230321,2487.0
BC_A_J_20230322,2611.0
BC_A_J_20230323,2071.0
BC_A_J_20230324,2028.0
BC_A_J_20230325,2222.0
BC_A_J_20230326,0.0
BC_A_J_20230327,2357.0
BC_A_J_20230328,3307.0
BC_A_J_20230329,3392.0
BC_A_J_20230330,2936.0
BC_A_J_20230331,2850.0
BC_A_S_20230304,2348.0
BC_A_S_20230305,0.0
BC_A_S_20230306,2457.0
BC_A_S_20230307,2437.0
BC_A_S_20230308,2448.0
BC_A_S_20230309,2608.0
BC_A_S_20230310,2449.0
BC_A_S_20230311,2181.0
BC_A_S_20230312,0.0
BC_A_S_20230313,2237.0
BC_A_S_20230314,1877.0
BC_A_S_20230315,1999.0
BC_A_S_20230316,2197.0
BC_A_S_20230317,2134.0
BC_A_S_20230318,2359.0
BC_A_S_20230319,0.0
BC_A_S_20230320,2576.0
BC_A_S_20230321,2597.0
BC_A_S_20230322,2378.0
BC_A_S_20230323,2197.0
BC_A_S_20230324,2060.0
BC_A_S_20230325,2222.0
BC_A_S_20230326,0.0
BC_A_S_20230327,2378.0
BC_A_S_20230328,3218.0
BC_A_S_20230329,3838.0
BC_A_S_20230330,3067.0
BC_A_S_20230331,2875.0
BC_B_J_20230304,2372.0
BC_B_J_20230305,0.0
BC_B_J_20230306,2474.0
BC_B_J_20230307,2109.0
BC_B_J_20230308,2497.0
BC_B_J_20230309,2370.0
BC_B_J_20230310,2312.0
BC_B_J_20230311,2250.0
BC_B_J_20230312,0.0
BC_B_J_20230313,2123.0
BC_B_J_20230314,2245.0
BC_B_J_20230315,2082.0
BC_B_J_20230316,2055.0
BC_B_J_20230317,2076.0
BC_B_J_20230318,2121.0
BC_B_J_20230319,0.0
BC_B_J_20230320,2017.0
BC_B_J_20230321,2190.0
BC_B_J_20230322,2160.0
BC_B_J_20230323,2014.0
BC_B_J_20230324,2097.0
BC_B_J_20230325,2299.0
BC_B_J_20230326,0.0
BC_B_J_20230327,2610.0
BC_B_J_20230328,3035.0
BC_B_J_20230329,3323.0
BC_B_J_20230330,2685.0
BC_B_J_20230331,2558.0
BC_B_S_20230304,0.0
BC_B_S_20230305,0.0
BC_B_S_20230306,0.0
BC_B_S_20230307,1875.0
BC_B_S_20230308,0.0
BC_B_S_20230309,0.0
BC_B_S_20230310,0.0
BC_B_S_20230311,0.0
BC_B_S_20230312,0.0
BC_B_S_20230313,0.0
BC_B_S_20230314,0.0
BC_B_S_20230315,0.0
BC_B_S_20230316,0.0
BC_B_S_20230317,0.0
BC_B_S_20230318,0.0
BC_B_S_20230319,0.0
BC_B_S_20230320,2375.0
BC_B_S_20230321,0.0
BC_B_S_20230322,0.0
BC_B_S_20230323,0.0
BC_B_S_20230324,0.0
BC_B_S_20230325,0.0
BC_B_S_20230326,0.0
BC_B_S_20230327,0.0
BC_B_S_20230328,0.0
BC_B_S_20230329,0.0
BC_B_S_20230330,0.0
BC_B_S_20230331,0.0
BC_C_J_20230304,2458.0
BC_C_J_20230305,0.0
BC_C_J_20230306,2077.0
BC_C_J_20230307,2240.0
BC_C_J_20230308,2500.0
BC_C_J_20230309,2438.0
BC_C_J_20230310,2349.0
BC_C_J_20230311,2543.0
BC_C_J_20230312,0.0
