ID,answer
TG_C_J_20230328,6058.853502772799
TG_C_J_20230329,6091.5878358002665
TG_C_J_20230330,5894.516449689816
TG_C_J_20230331,6133.438174769115
TG_C_S_20230304,3713.7600876383685
TG_C_S_20230305,96.1514247664852
TG_C_S_20230306,4295.9937456084845
TG_C_S_20230307,4360.0625135543505
TG_C_S_20230308,4312.462510356759
TG_C_S_20230309,4401.342397600106
TG_C_S_20230310,4312.203499662261
TG_C_S_20230311,3991.4070596442043
TG_C_S_20230312,396.8496401283086
TG_C_S_20230313,4623.878144821924
TG_C_S_20230314,4718.3490844749285
TG_C_S_20230315,4703.2986924757815
TG_C_S_20230316,4825.689202165582
TG_C_S_20230317,4769.753583246514
TG_C_S_20230318,4480.541958937232
TG_C_S_20230319,914.6382396561178
TG_C_S_20230320,5166.117238270963
TG_C_S_20230321,5279.645640532486
TG_C_S_20230322,5277.192182878271
TG_C_S_20230323,5404.8111305855155
TG_C_S_20230324,5346.020204104143
TG_C_S_20230325,5045.375129613272
TG_C_S_20230326,1459.2084398178358
TG_C_S_20230327,5681.602042713899
TG_C_S_20230328,5757.496371749621
TG_C_S_20230329,5709.401112961274
TG_C_S_20230330,5784.171462576205
TG_C_S_20230331,5666.371145303754
TG_D_J_20230304,2103.162762434931
TG_D_J_20230305,-766.9852627943181
TG_D_J_20230306,2782.5085531374352
TG_D_J_20230307,2589.065295111525
TG_D_J_20230308,2883.6181782772546
TG_D_J_20230309,2551.2032296731304
TG_D_J_20230310,2730.8744725583983
TG_D_J_20230311,2270.770247210663
TG_D_J_20230312,-586.5411145870714
TG_D_J_20230313,2977.47454486621
TG_D_J_20230314,2799.6568544617357
TG_D_J_20230315,3110.289435341291
TG_D_J_20230316,2793.708916872852
TG_D_J_20230317,2988.2404242647835
TG_D_J_20230318,2541.2856450351997
TG_D_J_20230319,-305.3088829019516
TG_D_J_20230320,3266.3069361519765
TG_D_J_20230321,3092.348907605728
TG_D_J_20230322,3402.5585808830765
TG_D_J_20230323,3080.8321740040774
TG_D_J_20230324,3265.1737861026163
TG_D_J_20230325,2802.7984738220275
TG_D_J_20230326,-64.48763381962385
TG_D_J_20230327,3481.279622581963
TG_D_J_20230328,3276.588954034659
TG_D_J_20230329,3551.6139357598695
TG_D_J_20230330,3190.8380129882808
TG_D_J_20230331,3332.999597829437
TG_D_S_20230304,3888.3440641463435
TG_D_S_20230305,394.9879669542199
TG_D_S_20230306,4282.651662037653
TG_D_S_20230307,4574.092492606657
TG_D_S_20230308,4342.496372892721
TG_D_S_20230309,4445.869693930721
TG_D_S_20230310,4496.191231500739
TG_D_S_20230311,4119.901418446054
TG_D_S_20230312,599.528522019463
TG_D_S_20230313,4465.84366197836
TG_D_S_20230314,4741.922252077288
TG_D_S_20230315,4501.084827775665
TG_D_S_20230316,4601.288599594547
TG_D_S_20230317,4654.283843258558
TG_D_S_20230318,4286.112314931822
TG_D_S_20230319,778.746939494329
TG_D_S_20230320,4662.2643039619215
TG_D_S_20230321,4958.927037088477
TG_D_S_20230322,4741.148451666742
TG_D_S_20230323,4865.9101351530235
TG_D_S_20230324,4943.945895779609
TG_D_S_20230325,4600.268517560747
TG_D_S_20230326,1115.837826387387
TG_D_S_20230327,5019.760861346643
TG_D_S_20230328,5333.400522693845
TG_D_S_20230329,5128.364408563939
TG_D_S_20230330,5260.94392486805
TG_D_S_20230331,5341.316551257937
TG_E_J_20230304,2171.9875666613843
TG_E_J_20230305,-272.9358187477583
TG_E_J_20230306,2519.965034341699
TG_E_J_20230307,2556.851016365028
TG_E_J_20230308,2207.72316870839
TG_E_J_20230309,2114.22845586293
TG_E_J_20230310,2180.1686831525176
TG_E_J_20230311,2044.1077974195437
TG_E_J_20230312,-409.4552551048116
TG_E_J_20230313,2378.285497057216
TG_E_J_20230314,2413.4284076418517
TG_E_J_20230315,2065.82993712398
TG_E_J_20230316,1976.916407676879
TG_E_J_20230317,2050.2008695157147
TG_E_J_20230318,1923.9000714162794
TG_E_J_20230319,-517.8815801584441
TG_E_J_20230320,2283.232210157929
TG_E_J_20230321,2332.88793856016
TG_E_J_20230322,2000.4813587337153
TG_E_J_20230323,1926.9825674784065
TG_E_J_20230324,2015.465825266657
TG_E_J_20230325,1903.7387440879565
TG_E_J_20230326,-524.46260842142
TG_E_J_20230327,2288.9202929561607
TG_E_J_20230328,2349.274880232376
TG_E_J_20230329,2025.8028423924065
TG_E_J_20230330,1959.3495057451617
TG_E_J_20230331,2052.9358538071447
TG_E_S_20230304,3547.093755319182
TG_E_S_20230305,195.80309202375884
TG_E_S_20230306,3943.763331017975
TG_E_S_20230307,3876.4561888836356
TG_E_S_20230308,3855.790132791591
TG_E_S_20230309,3832.512520376122
TG_E_S_20230310,3899.4775054821666
TG_E_S_20230311,3662.036912026638
TG_E_S_20230312,320.14065471568927
TG_E_S_20230313,4083.958823145611
TG_E_S_20230314,4038.3303255472747
TG_E_S_20230315,4044.317957460682
TG_E_S_20230316,4051.6456707060865
TG_E_S_20230317,4151.997039522582
TG_E_S_20230318,3949.441256801392
TG_E_S_20230319,642.5722357116572
TG_E_S_20230320,4440.171823053263
TG_E_S_20230321,4425.70083642224
TG_E_S_20230322,4458.896565188722
TG_E_S_20230323,4488.251280094529
TG_E_S_20230324,4604.349547286371
TG_E_S_20230325,4410.32954277403
TG_E_S_20230326,1104.052903010929
TG_E_S_20230327,4893.793204591158
TG_E_S_20230328,4862.746025892146
TG_E_S_20230329,4870.638646157225
TG_E_S_20230330,4866.21353545018
TG_E_S_20230331,4940.563243516675
CR_A_J_20230304,2518.0631588306615
CR_A_J_20230305,2281.098006061338
CR_A_J_20230306,3011.647673806612
CR_A_J_20230307,3098.1113200319055
CR_A_J_20230308,3069.2578049001368
CR_A_J_20230309,3094.3615345057124
CR_A_J_20230310,3089.0621929151434
CR_A_J_20230311,2518.7049471146775
CR_A_J_20230312,2284.4725687369187
CR_A_J_20230313,3017.9738092456196
CR_A_J_20230314,3107.464873106737
CR_A_J_20230315,3081.5756905308876
CR_A_J_20230316,3109.4501730972515
CR_A_J_20230317,3106.609972984451
CR_A_J_20230318,2538.298212143878
CR_A_J_20230319,2305.6145248694966
CR_A_J_20230320,3040.105670608152
CR_A_J_20230321,3129.9885044804196
CR_A_J_20230322,3103.876974184543
CR_A_J_20230323,3130.922318479372
CR_A_J_20230324,3126.676004594585
CR_A_J_20230325,2556.4319112914927
CR_A_J_20230326,2321.359163689457
CR_A_J_20230327,3053.0899592666633
CR_A_J_20230328,3139.9392722554635
CR_A_J_20230329,3110.628218493111
CR_A_J_20230330,3134.4203795139724
CR_A_J_20230331,3126.9807526761288
CR_B_J_20230304,532.4829232687191
CR_B_J_20230305,465.6062140327397
CR_B_J_20230306,745.2399153004302
CR_B_J_20230307,647.6137742920438
CR_B_J_20230308,668.6482776060869
CR_B_J_20230309,672.9640281741033
CR_B_J_20230310,631.56805827788
CR_B_J_20230311,507.97183458980936
CR_B_J_20230312,430.82354160060873
CR_B_J_20230313,700.7586608623286
CR_B_J_20230314,594.1862088239666
CR_B_J_20230315,607.1812319113103
CR_B_J_20230316,604.4906439232494
CR_B_J_20230317,557.2168256194514
CR_B_J_20230318,428.9338079041098
CR_B_J_20230319,348.31866495649547
CR_B_J_20230320,616.0021482681552
CR_B_J_20230321,508.3559113177679
CR_B_J_20230322,521.386884446612
CR_B_J_20230323,519.745821202495
CR_B_J_20230324,474.414349505852
CR_B_J_20230325,348.8252424220392
CR_B_J_20230326,271.49841138160195
CR_B_J_20230327,542.8965160038855
CR_B_J_20230328,439.2173942157491
CR_B_J_20230329,456.29372109765995
CR_B_J_20230330,458.6067659359422
CR_B_J_20230331,416.9784326282916
CR_C_J_20230304,510.55960331165693
CR_C_J_20230305,285.85376596652566
CR_C_J_20230306,661.1953624372262
CR_C_J_20230307,581.640332754995
CR_C_J_20230308,612.2034628999529
CR_C_J_20230309,583.614104999065
CR_C_J_20230310,583.6027642844136
CR_C_J_20230311,517.9690606839683
CR_C_J_20230312,301.42991773292493
CR_C_J_20230313,685.2695456008846
CR_C_J_20230314,614.3192507776557
CR_C_J_20230315,653.3529947045135
CR_C_J_20230316,632.8492520067105
CR_C_J_20230317,640.28410854134
CR_C_J_20230318,581.2059370027496
CR_C_J_20230319,370.0903265335263
CR_C_J_20230320,757.9966553599895
CR_C_J_20230321,689.5541644986981
CR_C_J_20230322,729.3632881633002
CR_C_J_20230323,707.7626371733577
CR_C_J_20230324,712.1264376126836
CR_C_J_20230325,647.9426445328593
CR_C_J_20230326,429.6703124093065
CR_C_J_20230327,808.3975422301589
CR_C_J_20230328,728.8278216806772
CR_C_J_20230329,755.6805009736559
CR_C_J_20230330,719.455816517172
CR_C_J_20230331,707.7293089687114
CR_D_J_20230304,1152.221011995208
CR_D_J_20230305,751.2136120237371
CR_D_J_20230306,1229.8646590073788
CR_D_J_20230307,1224.5142546977763
CR_D_J_20230308,1229.7064701806682
CR_D_J_20230309,1240.3663510169658
CR_D_J_20230310,1259.0146498333202
CR_D_J_20230311,1177.196742467974
CR_D_J_20230312,782.7780978308776
CR_D_J_20230313,1269.902142583007
CR_D_J_20230314,1274.7279103972323
CR_D_J_20230315,1291.545807740414
CR_D_J_20230316,1314.9603891770419
CR_D_J_20230317,1347.1129364500746
CR_D_J_20230318,1279.1200934578171
CR_D_J_20230319,898.3806688377559
CR_D_J_20230320,1398.5461413435553
CR_D_J_20230321,1415.2719129879692
CR_D_J_20230322,1442.3472677123864
CR_D_J_20230323,1473.8925355275433
CR_D_J_20230324,1511.5958553814294
CR_D_J_20230325,1446.1653911527708
CR_D_J_20230326,1064.6487292464117
CR_D_J_20230327,1560.4146348532895
CR_D_J_20230328,1568.9138890614342
CR_D_J_20230329,1583.8168860333906
CR_D_J_20230330,1599.2162639138185
CR_D_J_20230331,1616.866794940092
CR_D_S_20230304,6.13919829533959
CR_D_S_20230305,6.569574144604346
CR_D_S_20230306,14.48943662425146
CR_D_S_20230307,13.722448063908473
CR_D_S_20230308,6.194303346649228
CR_D_S_20230309,28.49382433051614
CR_D_S_20230310,9.491697036439952
CR_D_S_20230311,4.487615172148949
CR_D_S_20230312,3.662145453639191
CR_D_S_20230313,10.476375102460487
CR_D_S_20230314,8.775446470152126
CR_D_S_20230315,0.5009859064110955
CR_D_S_20230316,22.251931574629253
CR_D_S_20230317,2.9031764657405645
CR_D_S_20230318,-2.2472106097588878
CR_D_S_20230319,-3.0258763521473497
CR_D_S_20230320,4.0158632548675754
CR_D_S_20230321,2.7060968206791713
CR_D_S_20230322,-5.0345925386676065
CR_D_S_20230323,17.368461469866183
CR_D_S_20230324,-1.2365125663594725
CR_D_S_20230325,-5.579617783172999
CR_D_S_20230326,-5.516273864104743
CR_D_S_20230327,2.3737296617472623
CR_D_S_20230328,1.8911748311624876
CR_D_S_20230329,-5.068685717576415
CR_D_S_20230330,18.04618733074254
CR_D_S_20230331,0.06472431291445702
CR_E_J_20230304,964.5439629059663
CR_E_J_20230305,715.1066033323073
CR_E_J_20230306,1192.2411746444109
CR_E_J_20230307,1189.4288217524393
CR_E_J_20230308,1196.337883301016
CR_E_J_20230309,1196.8732782370191
CR_E_J_20230310,1211.6611673796458
CR_E_J_20230311,1006.3195885880355
CR_E_J_20230312,763.8712802917905
CR_E_J_20230313,1248.6566469426411
CR_E_J_20230314,1253.984222035242
CR_E_J_20230315,1269.3147809000166
CR_E_J_20230316,1278.3155566503988
CR_E_J_20230317,1301.3507629744793
CR_E_J_20230318,1103.7589681671243
CR_E_J_20230319,868.2733546512886
CR_E_J_20230320,1358.9426156365362
CR_E_J_20230321,1368.7896269632577
CR_E_J_20230322,1387.0038190578296
CR_E_J_20230323,1397.0034718091533
CR_E_J_20230324,1418.9339086510595
CR_E_J_20230325,1217.9519163373227
CR_E_J_20230326,976.6522224325433
CR_E_J_20230327,1458.993601197181
CR_E_J_20230328,1457.961591424207
CR_E_J_20230329,1462.7636273356839
CR_E_J_20230330,1456.8927158930765
CR_E_J_20230331,1460.6255840661638
CR_E_S_20230304,-25.60143270975437
CR_E_S_20230305,-46.55955246363236
CR_E_S_20230306,-22.549894080482023
CR_E_S_20230307,-34.702194620658474
CR_E_S_20230308,-11.497301930755512
CR_E_S_20230309,-20.90749980810386
CR_E_S_20230310,-21.287902622526566
CR_E_S_20230311,-20.287614334939647
CR_E_S_20230312,-41.510279521110334
CR_E_S_20230313,-18.041346349359106
CR_E_S_20230314,-30.984910841733775
CR_E_S_20230315,-8.789792678854404
CR_E_S_20230316,-19.390821563242064
CR_E_S_20230317,-21.10133667022469
CR_E_S_20230318,-21.525561532804733
CR_E_S_20230319,-44.220446447987456
CR_E_S_20230320,-22.2242609590026
CR_E_S_20230321,-36.59476755284059
CR_E_S_20230322,-15.73658895811821
CR_E_S_20230323,-27.543711584900937
CR_E_S_20230324,-30.293093601252707
CR_E_S_20230325,-31.55800936296729
CR_E_S_20230326,-54.87069590951272
CR_E_S_20230327,-33.25156269856327
CR_E_S_20230328,-47.747779893254666
CR_E_S_20230329,-26.760847744819042
CR_E_S_20230330,-38.189085977248816
CR_E_S_20230331,-40.3210143049033
CB_A_J_20230304,654.159331264714
CB_A_J_20230305,464.856107847988
CB_A_J_20230306,672.6642348991452
CB_A_J_20230307,638.4008330149317
CB_A_J_20230308,661.0853179974553
CB_A_J_20230309,627.9183997202352
CB_A_J_20230310,673.6047696920268
CB_A_J_20230311,618.248671517533
CB_A_J_20230312,431.98976624976495
CB_A_J_20230313,641.9296799627762
CB_A_J_20230314,608.794417292296
CB_A_J_20230315,631.5473107838
CB_A_J_20230316,597.3693058051655
CB_A_J_20230317,640.9818547469005
CB_A_J_20230318,582.541617593411
CB_A_J_20230319,392.2744149151822
CB_A_J_20230320,597.3988845941165
CB_A_J_20230321,558.7851179609258
CB_A_J_20230322,575.5630621829378
CB_A_J_20230323,535.0976271914462
CB_A_J_20230324,572.3059267939875
CB_A_J_20230325,507.5460197004781
CB_A_J_20230326,311.2447729563649
CB_A_J_20230327,510.8154780838702
CB_A_J_20230328,467.31067201367176
CB_A_J_20230329,480.02511825229055
CB_A_J_20230330,436.4660426175851
CB_A_J_20230331,471.66619211222326
CB_A_S_20230304,0.9457811900933706
CB_A_S_20230305,-5.615306036573301
CB_A_S_20230306,9.84541489275368
CB_A_S_20230307,12.896454002968795
CB_A_S_20230308,18.564841043619282
CB_A_S_20230309,16.14990906663651
CB_A_S_20230310,27.274110181794526
CB_A_S_20230311,25.451163017051428
CB_A_S_20230312,18.854977223833075
CB_A_S_20230313,33.82077631702575
CB_A_S_20230314,35.92119073149479
CB_A_S_20230315,40.197121151283724
CB_A_S_20230316,35.97122028555195
CB_A_S_20230317,44.89818428657108
CB_A_S_20230318,40.53216662759402
CB_A_S_20230319,31.094778290982475
CB_A_S_20230320,42.97511879160629
CB_A_S_20230321,41.80463726583518
CB_A_S_20230322,42.686654423460865
CB_A_S_20230323,35.008426862348784
CB_A_S_20230324,40.489979987048685
CB_A_S_20230325,32.750058197968016
CB_A_S_20230326,20.072691933428715
CB_A_S_20230327,28.905860779253956
CB_A_S_20230328,24.935084645361144
CB_A_S_20230329,23.311803819037635
CB_A_S_20230330,13.464455906805185
CB_A_S_20230331,17.146498256857726
CB_D_J_20230304,417.7840993552447
CB_D_J_20230305,314.89304396112846
CB_D_J_20230306,442.8490202466431
CB_D_J_20230307,434.489976109141
CB_D_J_20230308,448.6712874774703
CB_D_J_20230309,450.5146328574586
CB_D_J_20230310,452.8259283119686
CB_D_J_20230311,443.80940629167765
CB_D_J_20230312,333.79220019949236
CB_D_J_20230313,455.3278570969129
CB_D_J_20230314,441.35412388234397
CB_D_J_20230315,450.79578108816156
CB_D_J_20230316,448.8121406097843
CB_D_J_20230317,448.21454342778355
CB_D_J_20230318,437.18094465227273
CB_D_J_20230319,325.9819249858453
CB_D_J_20230320,447.0865022745241
CB_D_J_20230321,433.32301534233886
CB_D_J_20230322,443.4857588958934
CB_D_J_20230323,442.58687107028453
CB_D_J_20230324,443.2786788949648
CB_D_J_20230325,433.57344598594494
CB_D_J_20230326,323.5747104368671
CB_D_J_20230327,445.58843165562206
CB_D_J_20230328,432.28906409003594
CB_D_J_20230329,442.3310873826223
CB_D_J_20230330,440.6053545478013
CB_D_J_20230331,439.6653366397583
CB_E_J_20230304,457.15730762410135
CB_E_J_20230305,265.19944166556917
CB_E_J_20230306,496.6009608577318
CB_E_J_20230307,482.8257048072585
CB_E_J_20230308,460.9439718516873
CB_E_J_20230309,477.4015189773037
CB_E_J_20230310,490.7257961649533
CB_E_J_20230311,436.9793511859597
CB_E_J_20230312,244.05249575328057
CB_E_J_20230313,475.0334745093975
CB_E_J_20230314,461.4103157547624
CB_E_J_20230315,440.2658066503797
CB_E_J_20230316,458.0454955805799
CB_E_J_20230317,473.2631481162647
CB_E_J_20230318,421.95362836041227
CB_E_J_20230319,231.96532783358225
CB_E_J_20230320,466.33040886183335
CB_E_J_20230321,456.467060058755
CB_E_J_20230322,439.37521755072714
CB_E_J_20230323,461.40565708314426
CB_E_J_20230324,480.96687689286273
CB_E_J_20230325,433.97972730119443
CB_E_J_20230326,248.17188410061993
CB_E_J_20230327,486.4503985568775
CB_E_J_20230328,480.10647902502916
CB_E_J_20230329,466.0139074935994
CB_E_J_20230330,490.40093923728534
CB_E_J_20230331,511.56004307491173
RD_A_J_20230304,1532.0248455495228
RD_A_J_20230305,1327.8586962651027
RD_A_J_20230306,1824.0870603575454
RD_A_J_20230307,1870.4805161931988
RD_A_J_20230308,1826.9955089046516
RD_A_J_20230309,1862.219940849709
RD_A_J_20230310,1828.123407555519
RD_A_J_20230311,1507.02450981793
RD_A_J_20230312,1310.155987662894
RD_A_J_20230313,1813.9998759522227
RD_A_J_20230314,1868.0895199831675
RD_A_J_20230315,1832.1517176026514
RD_A_J_20230316,1874.5587006517237
RD_A_J_20230317,1847.084199248547
RD_A_J_20230318,1531.8758613893524
RD_A_J_20230319,1340.0246392388706
RD_A_J_20230320,1847.9032349189163
RD_A_J_20230321,1904.9703673114282
RD_A_J_20230322,1870.9140814491766
RD_A_J_20230323,1914.103801116436
RD_A_J_20230324,1886.3453885849585
RD_A_J_20230325,1569.8515358596799
RD_A_J_20230326,1375.808180213333
RD_A_J_20230327,1880.7091448028386
RD_A_J_20230328,1934.155896921956
RD_A_J_20230329,1895.995795173922
RD_A_J_20230330,1934.7686899976995
RD_A_J_20230331,1902.4563140731839
RD_A_S_20230304,401.06824560641377
RD_A_S_20230305,208.24895411682138
RD_A_S_20230306,408.9102323040086
RD_A_S_20230307,394.88709267415385
RD_A_S_20230308,381.36327420470707
RD_A_S_20230309,375.6208212429943
RD_A_S_20230310,380.2189552916123
RD_A_S_20230311,358.60932186468204
RD_A_S_20230312,165.90347726058286
RD_A_S_20230313,367.3945598233964
RD_A_S_20230314,354.887244103357
RD_A_S_20230315,343.51825431070074
RD_A_S_20230316,340.5072483580193
RD_A_S_20230317,348.33737339388114
RD_A_S_20230318,330.3725316972616
RD_A_S_20230319,141.6271700383865
RD_A_S_20230320,347.2904781831297
RD_A_S_20230321,339.0590304795896
RD_A_S_20230322,331.96007848071883
RD_A_S_20230323,333.10523529125044
RD_A_S_20230324,344.8737815552543
RD_A_S_20230325,330.5325624132645
RD_A_S_20230326,145.0082222466696
RD_A_S_20230327,353.41360148269985
RD_A_S_20230328,347.38227451525773
RD_A_S_20230329,341.8933896414896
RD_A_S_20230330,344.02651372868627
RD_A_S_20230331,356.14568351055834
RD_C_S_20230304,46.19551959472231
RD_C_S_20230305,35.684264398039296
RD_C_S_20230306,44.889941857542574
RD_C_S_20230307,39.28728757324344
RD_C_S_20230308,42.728968959747846
RD_C_S_20230309,39.17407275488402
RD_C_S_20230310,36.49270434178838
RD_C_S_20230311,43.41620157544566
RD_C_S_20230312,31.3009169021086
RD_C_S_20230313,39.028928348198505
RD_C_S_20230314,32.10915000572653
RD_C_S_20230315,34.424770347962195
RD_C_S_20230316,29.96096966240588
RD_C_S_20230317,26.60885218968827
RD_C_S_20230318,33.115113445380004
RD_C_S_20230319,20.845411381145944
RD_C_S_20230320,28.68481349114795
RD_C_S_20230321,22.138798356361956
RD_C_S_20230322,25.080743921200728
RD_C_S_20230323,21.479853712487685
RD_C_S_20230324,19.205452441118005
RD_C_S_20230325,26.977163321839853
RD_C_S_20230326,16.128923815638597
RD_C_S_20230327,25.510196417900694
RD_C_S_20230328,20.587834355823194
RD_C_S_20230329,25.194513172793116
RD_C_S_20230330,23.257655945880714
RD_C_S_20230331,22.60475856211687
RD_D_J_20230304,314.80542916350055
RD_D_J_20230305,139.64763550318116
RD_D_J_20230306,341.90757029838306
RD_D_J_20230307,337.876484211814
RD_D_J_20230308,327.9247396577305
RD_D_J_20230309,322.96062691643573
RD_D_J_20230310,317.3096425734415
RD_D_J_20230311,288.2702826364506
RD_D_J_20230312,115.63968469744121
RD_D_J_20230313,320.94399756974593
RD_D_J_20230314,320.33625038861305
RD_D_J_20230315,314.04142129488736
RD_D_J_20230316,312.82009133845133
RD_D_J_20230317,310.85254531978654
RD_D_J_20230318,285.29922563342654
RD_D_J_20230319,115.83073343992604
RD_D_J_20230320,323.8621258706988
RD_D_J_20230321,325.4541657027021
RD_D_J_20230322,320.76112555515454
RD_D_J_20230323,320.4964545288217
RD_D_J_20230324,318.8181138208359
RD_D_J_20230325,292.8894562568365
RD_D_J_20230326,122.40883783613006
RD_D_J_20230327,328.8427286554784
RD_D_J_20230328,328.3250225851141
RD_D_J_20230329,321.1022134772152
RD_D_J_20230330,317.99583232653254
RD_D_J_20230331,313.2840564173513
RD_D_S_20230304,419.719608312392
RD_D_S_20230305,223.14151195579535
RD_D_S_20230306,431.4890528665859
RD_D_S_20230307,437.8616200331253
RD_D_S_20230308,433.4685462654154
RD_D_S_20230309,424.56304597785896
RD_D_S_20230310,433.5214514443734
RD_D_S_20230311,395.5941036950976
RD_D_S_20230312,199.9513627857258
RD_D_S_20230313,409.6582814807153
RD_D_S_20230314,417.73735559055496
RD_D_S_20230315,415.31111924407685
RD_D_S_20230316,408.5392189453924
RD_D_S_20230317,419.70099585399566
RD_D_S_20230318,383.94982587863706
RD_D_S_20230319,190.36257212580867
RD_D_S_20230320,401.91758325323417
RD_D_S_20230321,411.56054363762007
RD_D_S_20230322,410.34984273905127
RD_D_S_20230323,404.3960062335094
RD_D_S_20230324,415.9461395464891
RD_D_S_20230325,380.1395695600019
RD_D_S_20230326,186.05799230904083
RD_D_S_20230327,396.70353209590473
RD_D_S_20230328,405.06400950509715
RD_D_S_20230329,402.25709731410666
RD_D_S_20230330,394.4679384206972
